2026-06-01 22:14:41,670 [background-preinit] INFO  o.h.validator.internal.util.Version                - HV000001: Hibernate Validator 8.0.2.Final
2026-06-01 22:14:43,936 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport  - Spring Data Redis - Could not safely identify store assignment for repository candidate interface cn.edu.sdu.java.server.repositorys.SchoolBusReservationRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-06-01 22:14:43,936 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport  - Spring Data Redis - Could not safely identify store assignment for repository candidate interface cn.edu.sdu.java.server.repositorys.SchoolBusScheduleRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-06-01 22:14:43,937 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport  - Spring Data Redis - Could not safely identify store assignment for repository candidate interface cn.edu.sdu.java.server.repositorys.ScoreRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-06-01 22:14:43,937 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport  - Spring Data Redis - Could not safely identify store assignment for repository candidate interface cn.edu.sdu.java.server.repositorys.StatisticsDayRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-06-01 22:14:43,938 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport  - Spring Data Redis - Could not safely identify store assignment for repository candidate interface cn.edu.sdu.java.server.repositorys.StudentLeaveRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-06-01 22:14:43,938 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport  - Spring Data Redis - Could not safely identify store assignment for repository candidate interface cn.edu.sdu.java.server.repositorys.StudentRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-06-01 22:14:43,938 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport  - Spring Data Redis - Could not safely identify store assignment for repository candidate interface cn.edu.sdu.java.server.repositorys.StudentStatisticsRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-06-01 22:14:43,938 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport  - Spring Data Redis - Could not safely identify store assignment for repository candidate interface cn.edu.sdu.java.server.repositorys.SystemInfoRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-06-01 22:14:43,938 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport  - Spring Data Redis - Could not safely identify store assignment for repository candidate interface cn.edu.sdu.java.server.repositorys.TeacherRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-06-01 22:14:43,938 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport  - Spring Data Redis - Could not safely identify store assignment for repository candidate interface cn.edu.sdu.java.server.repositorys.UserRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-06-01 22:14:43,938 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport  - Spring Data Redis - Could not safely identify store assignment for repository candidate interface cn.edu.sdu.java.server.repositorys.UserTypeRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-06-01 22:14:43,939 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate          - Finished Spring Data repository scanning in 14 ms. Found 0 Redis repository interfaces.
2026-06-01 22:14:44,514 [main] INFO  o.s.b.w.embedded.tomcat.TomcatWebServer            - Tomcat initialized with port 22222 (http)
2026-06-01 22:14:44,525 [main] INFO  o.apache.coyote.http11.Http11NioProtocol           - Initializing ProtocolHandler ["http-nio-22222"]
2026-06-01 22:14:44,527 [main] INFO  o.apache.catalina.core.StandardService             - Starting service [Tomcat]
2026-06-01 22:14:44,528 [main] INFO  org.apache.catalina.core.StandardEngine            - Starting Servlet engine: [Apache Tomcat/10.1.34]
2026-06-01 22:14:44,613 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/]                 - Initializing Spring embedded WebApplicationContext
2026-06-01 22:14:44,613 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext     - Root WebApplicationContext: initialization completed in 2534 ms
2026-06-01 22:14:44,714 [main] INFO  o.hibernate.jpa.internal.util.LogHelper            - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-06-01 22:14:44,791 [main] INFO  org.hibernate.Version                              - HHH000412: Hibernate ORM core version 6.6.5.Final
2026-06-01 22:14:44,828 [main] INFO  o.h.c.internal.RegionFactoryInitiator              - HHH000026: Second-level cache disabled
2026-06-01 22:14:45,093 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo                - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-06-01 22:14:45,120 [main] INFO  com.zaxxer.hikari.HikariDataSource                 - HikariPool-1 - Starting...
2026-06-01 22:14:54,856 [main] INFO  com.zaxxer.hikari.pool.HikariPool                  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6807989e
2026-06-01 22:14:54,858 [main] INFO  com.zaxxer.hikari.HikariDataSource                 - HikariPool-1 - Start completed.
2026-06-01 22:14:54,941 [main] INFO  org.hibernate.orm.connections.pooling              - HHH10001005: Database info:
	Database JDBC URL [Connecting through datasource 'HikariDataSource (HikariPool-1)']
	Database driver: undefined/unknown
	Database version: 8.0.35
	Autocommit mode: undefined/unknown
	Isolation level: undefined/unknown
	Minimum pool size: undefined/unknown
	Maximum pool size: undefined/unknown
2026-06-01 22:14:55,867 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator                 - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-06-01 22:14:56,435 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean     - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-06-01 22:14:56,600 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory               - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-06-01 22:14:57,052 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-06-01 22:14:57,368 [main] INFO  o.s.s.c.a.a.c.InitializeAuthenticationProviderBeanManagerConfigurer$InitializeAuthenticationProviderManagerConfigurer - Global AuthenticationManager configured with AuthenticationProvider bean with name authenticationProvider
2026-06-01 22:14:57,368 [main] WARN  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with an AuthenticationProvider bean. UserDetailsService beans will not be used by Spring Security for automatically configuring username/password login. Consider removing the AuthenticationProvider bean. Alternatively, consider using the UserDetailsService in a manually instantiated DaoAuthenticationProvider. If the current configuration is intentional, to turn off this warning, increase the logging level of 'org.springframework.security.config.annotation.authentication.configuration.InitializeUserDetailsBeanManagerConfigurer' to ERROR
2026-06-01 22:14:58,063 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping              - Adding welcome page: class path resource [public/index.html]
2026-06-01 22:14:58,497 [main] INFO  o.apache.coyote.http11.Http11NioProtocol           - Starting ProtocolHandler ["http-nio-22222"]
2026-06-01 22:14:58,514 [main] INFO  o.s.b.w.embedded.tomcat.TomcatWebServer            - Tomcat started on port 22222 (http) with context path '/'
2026-06-01 22:14:58,519 [main] INFO  c.e.s.java.server.JavaServerApplication            - Started JavaServerApplication in 17.883 seconds (process running for 18.638)
2026-06-01 22:14:58,521 [main] INFO  c.e.s.j.server.SystemApplicationListener           - org.springframework.boot.context.event.ApplicationReadyEvent[source=org.springframework.boot.SpringApplication@8a84905]
2026-06-01 22:14:58,521 [main] INFO  c.e.s.j.server.SystemApplicationListener           - SystemInitStart
2026-06-01 22:14:58,683 [main] INFO  c.e.s.j.server.SystemApplicationListener           - systemInitEnd
2026-06-01 22:16:26,083 [http-nio-22222-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/]                 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-06-01 22:16:26,084 [http-nio-22222-exec-1] INFO  o.s.web.servlet.DispatcherServlet                  - Initializing Servlet 'dispatcherServlet'
2026-06-01 22:16:26,085 [http-nio-22222-exec-1] INFO  o.s.web.servlet.DispatcherServlet                  - Completed initialization in 1 ms
2026-06-01 22:16:26,858 [http-nio-22222-exec-2] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/base/getDataBaseUserName,admin,2026-06-01 22:16:26,0.062
2026-06-01 22:16:27,233 [http-nio-22222-exec-4] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/base/getMenuList,admin,2026-06-01 22:16:26,0.369
2026-06-01 22:17:08,972 [http-nio-22222-exec-8] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/base/getDataBaseUserName,2022030001,2026-06-01 22:17:08,0.062
2026-06-01 22:17:09,361 [http-nio-22222-exec-9] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/base/getMenuList,2022030001,2026-06-01 22:17:08,0.381
2026-06-01 22:17:12,288 [http-nio-22222-exec-2] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/schoolbus/getCampusList,2022030001,2026-06-01 22:17:12,0.08
2026-06-01 22:17:12,361 [http-nio-22222-exec-4] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/schoolbus/getActiveSchedules,2022030001,2026-06-01 22:17:12,0.067
2026-06-01 22:17:12,446 [http-nio-22222-exec-3] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/schoolbus/getActiveSchedules,2022030001,2026-06-01 22:17:12,0.073
2026-06-01 22:17:27,104 [http-nio-22222-exec-8] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/getMyProjectList,2022030001,2026-06-01 22:17:26,0.126
2026-06-01 22:17:27,149 [http-nio-22222-exec-9] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/schoolbus/getActiveSchedules,2022030001,2026-06-01 22:17:27,0.035
2026-06-01 22:17:27,235 [http-nio-22222-exec-1] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/getMyProjectList,2022030001,2026-06-01 22:17:27,0.08
2026-06-01 22:17:30,520 [http-nio-22222-exec-10] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/notice/getNoticeList,2022030001,2026-06-01 22:17:30,0.36
2026-06-01 22:17:30,628 [http-nio-22222-exec-2] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/getMyProjectList,2022030001,2026-06-01 22:17:30,0.098
2026-06-01 22:17:31,067 [http-nio-22222-exec-3] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/notice/getNoticeList,2022030001,2026-06-01 22:17:30,0.423
2026-06-01 22:17:33,203 [http-nio-22222-exec-9] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/questionnaire/getQuestionnaireList,2022030001,2026-06-01 22:17:32,0.308
2026-06-01 22:17:33,686 [http-nio-22222-exec-1] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/notice/getNoticeList,2022030001,2026-06-01 22:17:33,0.472
2026-06-01 22:17:33,772 [http-nio-22222-exec-10] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/questionnaire/getQuestionnaireList,2022030001,2026-06-01 22:17:33,0.078
2026-06-01 22:17:48,091 [http-nio-22222-exec-8] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/questionnaire/getQuestionnaireList,2022030001,2026-06-01 22:17:48,0.079
2026-06-01 22:17:48,197 [http-nio-22222-exec-4] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/getMyProjectList,2022030001,2026-06-01 22:17:48,0.097
2026-06-01 22:17:50,144 [http-nio-22222-exec-3] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/student/getStudentList,2022030001,2026-06-01 22:17:50,0.121
2026-06-01 22:18:24,058 [http-nio-22222-exec-5] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/saveProject,2022030001,2026-06-01 22:18:23,0.483
2026-06-01 22:18:24,240 [http-nio-22222-exec-7] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/getMyProjectList,2022030001,2026-06-01 22:18:24,0.144
2026-06-01 22:18:29,747 [http-nio-22222-exec-4] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/base/getDataBaseUserName,22,2026-06-01 22:18:29,0.042
2026-06-01 22:18:30,059 [http-nio-22222-exec-3] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/base/getMenuList,22,2026-06-01 22:18:29,0.301
2026-06-01 22:18:37,366 [http-nio-22222-exec-9] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/questionnaire/getMyQuestionnaireList,22,2026-06-01 22:18:37,0.06
2026-06-01 22:18:37,427 [http-nio-22222-exec-10] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/questionnaire/getMyQuestionnaireList,22,2026-06-01 22:18:37,0.049
2026-06-01 22:18:46,078 [http-nio-22222-exec-8] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/getReviewProjectList,22,2026-06-01 22:18:45,0.1
2026-06-01 22:18:46,154 [http-nio-22222-exec-4] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/getKeyTopicList,22,2026-06-01 22:18:46,0.066
2026-06-01 22:18:46,227 [http-nio-22222-exec-3] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/questionnaire/getMyQuestionnaireList,22,2026-06-01 22:18:46,0.064
2026-06-01 22:18:46,361 [http-nio-22222-exec-9] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/getReviewProjectList,22,2026-06-01 22:18:46,0.125
2026-06-01 22:18:46,431 [http-nio-22222-exec-10] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/getKeyTopicList,22,2026-06-01 22:18:46,0.064
2026-06-01 22:18:48,622 [http-nio-22222-exec-8] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/getProjectDetail,22,2026-06-01 22:18:48,0.123
2026-06-01 22:18:50,775 [http-nio-22222-exec-4] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/reviewProject,22,2026-06-01 22:18:50,0.499
2026-06-01 22:18:50,880 [http-nio-22222-exec-3] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/getReviewProjectList,22,2026-06-01 22:18:50,0.082
2026-06-01 22:18:57,432 [http-nio-22222-exec-10] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/base/getDataBaseUserName,admin,2026-06-01 22:18:57,0.076
2026-06-01 22:18:57,733 [http-nio-22222-exec-5] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/base/getMenuList,admin,2026-06-01 22:18:57,0.291
2026-06-01 22:19:00,699 [http-nio-22222-exec-4] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/getReviewProjectList,admin,2026-06-01 22:19:00,0.093
2026-06-01 22:19:00,758 [http-nio-22222-exec-3] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/getKeyTopicList,admin,2026-06-01 22:19:00,0.049
2026-06-01 22:19:00,857 [http-nio-22222-exec-9] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/getReviewProjectList,admin,2026-06-01 22:19:00,0.091
2026-06-01 22:19:00,902 [http-nio-22222-exec-10] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/getKeyTopicList,admin,2026-06-01 22:19:00,0.04
2026-06-01 22:19:05,256 [http-nio-22222-exec-8] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/getProjectDetail,admin,2026-06-01 22:19:05,0.099
2026-06-01 22:19:07,982 [http-nio-22222-exec-7] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/updateProjectStatus,admin,2026-06-01 22:19:07,0.369
2026-06-01 22:19:08,086 [http-nio-22222-exec-4] INFO  c.e.s.j.s.c.JwtAuthenticationFilter                - /api/practice/getReviewProjectList,admin,2026-06-01 22:19:08,0.082
